CRN,Ders Kodu,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Reservasyon Böl./Kont./Yaz.,Dersi Alabilen Programlar,Ders Önşartları,Başarılan Kredi/Sınıf Önşartı,bransKodu
30303,AKM 204,Akışkanlar Mekaniği,Fiziksel (Yüz yüze),Birgül Benli,MDB MDB,Salı Salı,08:30/11:59 14:00/17:29,A101 A101,50,45,-,"DEN_LS, GEM_LS, IBM_LS, INS_LS, MTO_LS, TEK_LS, UCK_LS",Detay,-,AKM
30386,AKM 204,Akışkanlar Mekaniği,Fiziksel (Yüz yüze),Necati Erdem Ünal,INB INB,Perşembe Perşembe,10:00/12:59 13:30/17:29,B303 B303,30,32,-,"CEV_LS, INS_LS",Detay,-,AKM
30387,AKM 204,Akışkanlar Mekaniği,Fiziksel (Yüz yüze),Necati Erdem Ünal,INB INB,Çarşamba Çarşamba,10:00/12:59 13:30/17:29,B304 B304,30,23,-,"CEV_LS, INS_LS",Detay,-,AKM
30376,AKM 204E,Fluid Mechanics,Fiziksel (Yüz yüze),Erdal Kesgin,INB INB,Salı Salı,08:30/12:29 13:30/16:29,B103 B103,25,48,-,"INS_LS, INSE_LS, MEN_LS, NAE_LS, PET_LS, PETE_LS, TEK_LS, TEKE_LS",Detay,-,AKM
30466,AKM 204E,Fluid Mechanics,Fiziksel (Yüz yüze),Cenk Kaya,DZB DZB,Perşembe Perşembe,08:30/12:29 13:30/16:29,-- --,45,33,-,"DUI_LS, MEN_LS, MTM_LS",Detay,-,AKM
30284,ATA 121,Atatürk İlk & İnkılap Trh I,Sanal (Çevrimiçi/Online),Çağdaş Taylan Salın,MED MED,Pazartesi Perşembe,10:30/12:59 10:30/12:59,-- --,80,116,-,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, KON_LS, MAD_LS, MADE_LS, MAK_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",-,-,ATA
30285,ATA 121,Atatürk İlk & İnkılap Trh I,Sanal (Çevrimiçi/Online),Çağdaş Taylan Salın,MED MED,Salı Cuma,10:30/12:59 10:30/12:59,-- --,80,110,-,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, KON_LS, MAD_LS, MADE_LS, MAK_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",-,-,ATA
30286,ATA 122,Atatürk İlk & İnkılap Trh II,Sanal (Çevrimiçi/Online),Çağdaş Taylan Salın,MED MED,Pazartesi Perşembe,15:00/17:29 15:00/17:29,-- --,80,120,-,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, KON_LS, MAD_LS, MADE_LS, MAK_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",-,-,ATA
30287,ATA 122,Atatürk İlk & İnkılap Trh II,Sanal (Çevrimiçi/Online),Çağdaş Taylan Salın,MED MED,Salı Cuma,15:00/17:29 15:00/17:29,-- --,80,115,-,"ARC_LS, BIO_LS, BIOE_LS, BLG_LS, BLGE_LS, CEN_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GEO_LS, GEOE_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, HTA_LS, HTAE_LS, IAD_LS, IBM_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, KON_LS, MAD_LS, MADE_LS, MAK_LS, MAT_LS, MATE_LS, MEN_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MMD_LS, MTM_LS, MTO_LS, MTOE_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, SAO_OL, SBP_LS, SBPE_LS, SECE_LS, TEK_LS, TEKE_LS, TEL_LS, THO_LS, UCK_LS, UZB_LS, UZBE_LS, VBAE_LS, YZVE_LS",-,-,ATA
30433,BBF 204E,Formal Languages and Automata,Fiziksel (Yüz yüze),Gökhan Seçinti,BBB BBB,Cuma Cuma,09:00/12:29 14:00/17:29,104 104,60,66,-,"BLG_LS, BLGE_LS, SECE_LS, YZVE_LS",Detay,-,BBF
30487,BBF 204E,Formal Languages and Automata,Fiziksel (Yüz yüze),Tuğçe Bilen,BBB BBB,Cuma Cuma,09:00/12:29 14:00/17:29,Z-19 Z-19,60,10,-,CEN_LS,Detay,-,BBF
30335,BBF 301E,Analysis of Algorithms I,Fiziksel (Yüz yüze),Hazım Kemal Ekenel,BBB BBB BBB,Pazartesi Pazartesi Salı,10:00/11:59 13:30/15:29 09:30/12:29,Z-16 Z-16 Z-16,90,87,-,"BLG_LS, BLGE_LS, CEN_LS, SECE_LS, YZVE_LS",Detay,-,BBF
30274,BIL 100E,Intr.to Prog.Language(PYTHON),Fiziksel (Yüz yüze),Ahmet Öztopal,INB INB,Çarşamba Çarşamba,09:30/12:29 13:30/17:29,D103 D103,20,6,-,"IBM_LS, MTO_LS",-,-,BIL
30337,BIL 100E,Intr.to Prog.Language(PYTHON),Sanal (Çevrimiçi/Online),Evren Dağlarlı,BBB BBB,Pazartesi Pazartesi,09:30/12:29 13:30/17:29,-- --,100,41,-,"ARC_LS, BIO_LS, BIOE_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, IAD_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, SBP_LS, SBPE_LS, SEN_LS, TEK_LS, TEKE_LS, TEL_LS, UCK_LS, UZB_LS, UZBE_LS",-,-,BIL
30338,BIL 100E,Intr.to Prog.Language(PYTHON),Sanal (Çevrimiçi/Online),Ömer Özyıldırım,BBB BBB,Çarşamba Çarşamba,09:30/12:29 13:30/17:29,-- --,100,44,-,"ARC_LS, BIO_LS, BIOE_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, IAD_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, SBP_LS, SBPE_LS, SEN_LS, TEK_LS, TEKE_LS, TEL_LS, UCK_LS, UZB_LS, UZBE_LS",-,-,BIL
30339,BIL 100E,Intr.to Prog.Language(PYTHON),Sanal (Çevrimiçi/Online),Doğu Sırt,BBB BBB,Cuma Cuma,09:30/12:29 14:00/17:59,-- --,100,97,-,"ARC_LS, BIO_LS, BIOE_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, IAD_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, SBP_LS, SBPE_LS, SEN_LS, TEK_LS, TEKE_LS, TEL_LS, UCK_LS, UZB_LS, UZBE_LS",-,-,BIL
30389,BIL 100E,Intr.to Prog.Language(PYTHON),Sanal (Çevrimiçi/Online),Evren Dağlarlı,BBB BBB,Salı Salı,09:30/12:29 13:30/17:29,-- --,100,24,-,"ARC_LS, BIO_LS, BIOE_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, IAD_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, SBP_LS, SBPE_LS, SEN_LS, TEK_LS, TEKE_LS, TEL_LS, UCK_LS, UZB_LS, UZBE_LS",-,-,BIL
30390,BIL 100E,Intr.to Prog.Language(PYTHON),Sanal (Çevrimiçi/Online),Ömer Özyıldırım,BBB BBB,Perşembe Perşembe,09:30/12:29 13:30/17:29,-- --,100,63,-,"ARC_LS, BIO_LS, BIOE_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EEE_LS, EFN_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELKE_LS, END_LS, ENDE_LS, ENT_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, IAD_LS, ICM_LS, IML_LS, IMLE_LS, IND_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, NAE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, SBP_LS, SBPE_LS, SEN_LS, TEK_LS, TEKE_LS, TEL_LS, UCK_LS, UZB_LS, UZBE_LS",-,-,BIL
30273,BIL 112E,Intr.to Prog.Language(FORTRAN),Fiziksel (Yüz yüze),Ahmet Öztopal,INB INB,Perşembe Perşembe,09:30/12:29 13:30/17:29,D101 D103,20,33,-,"IBM_LS, MTO_LS",-,-,BIL
30408,BIL 113E,Intr.to Sci& Eng.Comp.(MATLAB),Fiziksel (Yüz yüze),Muhammed Lütfi Yarar,BBB BBB,Perşembe Perşembe,09:00/12:59 14:00/16:59,-- --,50,48,-,"BIO_LS, BIOE_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, ICM_LS, IML_LS, IMLE_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, MTOE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, SBP_LS, SBPE_LS, SEN_LS, TEK_LS, TEKE_LS, TEL_LS, UCK_LS, UZB_LS, UZBE_LS",-,-,BIL
30409,BIL 113E,Intr.to Sci& Eng.Comp.(MATLAB),Fiziksel (Yüz yüze),Muhammed Lütfi Yarar,BBB BBB,Cuma Cuma,09:00/12:59 14:00/16:59,-- --,50,54,-,"BIO_LS, BIOE_LS, CEV_LS, CEVE_LS, CHZ_LS, CHZE_LS, DEN_LS, DENE_LS, DUI_LS, DUIE_LS, ECNE_LS, EHB_LS, EHBE_LS, ELE_LS, ELH_LS, ELKE_LS, END_LS, ENDE_LS, ENTE_LS, EUT_LS, EUTE_LS, FIZ_LS, FIZE_LS, GEM_LS, GEME_LS, GEMK_LS, GID_LS, GIDE_LS, GMI_LS, GMIE_LS, ICM_LS, IML_LS, IMLE_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEF_LS, JEFE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MAT_LS, MATE_LS, MET_LS, METE_LS, MIM_LS, MIME_LS, MTO_LS, MTOE_LS, PEM_LS, PEME_LS, PET_LS, PETE_LS, SBP_LS, SBPE_LS, SEN_LS, TEK_LS, TEKE_LS, TEL_LS, UCK_LS, UZB_LS, UZBE_LS",-,-,BIL
30216,BIO 105E,General Biology I,Fiziksel (Yüz yüze),Ece Polat,FEB FEB,Çarşamba Cuma,09:30/13:29 14:30/17:29,D101 D101,55,13,-,"BIO_LS, BIO_YD, BIOE_LS",-,-,BIO
30215,BIO 301E,Fundamentals of Biology,Fiziksel (Yüz yüze),Ece Polat,FEB FEB,Salı Cuma,13:30/17:29 09:30/12:29,D101 D101,55,62,-,"CEVE_LS, CHZ_LS, CHZE_LS, EEE_LS, EHB_LS, EHBE_LS, EHS_LS, ELE_LS, ELH_LS, ELK_LS, ELKE_LS, FIZ_LS, FIZE_LS, GID_LS, INS_LS, INSE_LS, ISL_LS, ISLE_LS, JEO_LS, JEOE_LS, KIM_LS, KIME_LS, KMM_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MET_LS, METE_LS, PET_LS, PETE_LS",-,-,BIO
30334,BLG 223E,Data Structures,Fiziksel (Yüz yüze),Muhammet Alkan,BBB BBB BBB BBB,Çarşamba Çarşamba Perşembe Perşembe,09:30/12:29 13:30/15:29 09:30/11:59 13:30/15:29,Z-19 Z-19 Z-19 Z-19,60,60,-,"BLG_LS, BLGE_LS, CEN_LS, SECE_LS",Detay,-,BLG
30473,BLG 470E,Functional Programming,Fiziksel (Yüz yüze),Yusuf Hüseyin Şahin,BBB BBB,Cuma Cuma,14:00/16:59 08:30/12:29,Z-16 Z-16,90,104,-,"BLG_LS, BLGE_LS, CEN_LS",-,-,BLG
30481,CAB 277,Piyano III,Fiziksel (Yüz yüze),Alper Rumelioğlu,TMB TMB,Salı Salı,10:30/12:29 13:30/16:29,-- --,15,3,-,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",Detay,-,CAB
30453,CAB 444,Yrd.Çalgı Piyano VIII,Fiziksel (Yüz yüze),Alper Rumelioğlu,TMB TMB,Pazartesi Pazartesi,10:30/12:29 13:30/16:29,-- --,15,9,-,"BST_LS, CAB_LS, CEB_LS, KMP_LS",-,-,CAB
30158,CEV 302E,Biological Processes,Fiziksel (Yüz yüze),"Rüya Taşlı , Özlem Karahan Özgün",INB INB,Pazartesi Çarşamba,13:30/18:29 09:00/13:29,A203 A203,35,33,-,"CEV_LS, CEVE_LS",Detay,-,CEV
30159,CEV 347E,Unit Operations,Fiziksel (Yüz yüze),"Rüya Taşlı , Özlem Karahan Özgün",INB INB,Salı Perşembe,09:30/13:29 09:30/12:29,A203 A203,25,21,-,"CEV_LS, CEVE_LS",-,-,CEV
30157,CEV 442E,Environmental Law,Fiziksel (Yüz yüze),Derya Yüksel İmer,INB INB,Salı Çarşamba,10:30/12:29 10:30/13:29,A101 A101,60,19,-,"CEV_LS, CEVE_LS",-,Detay,CEV
30302,CHZ 318,Endüstriyel Hammaddeler,Fiziksel (Yüz yüze),Murat Olgaç Kangal,MDB MDB,Pazartesi Pazartesi,09:30/12:59 14:00/17:29,A101 A101,55,44,-,"CHZ_LS, CHZ_YD, MAD_LS, MAD_YD",-,-,CHZ
30394,CIE 326,Reinforced Concrete Design,Fiziksel (Yüz yüze),Medine İspir Arslan,INB INB INB INB,Çarşamba Çarşamba Cuma Cuma,09:00/11:59 14:00/16:59 09:00/11:59 14:00/16:59,B205 B205 B205 B205,25,13,-,SIN_LS,Detay,-,CIE
30399,DEN 308E,Stability of Marine Vehicles,Fiziksel (Yüz yüze),Erdem Üçer,MEDC MEDC,Çarşamba Çarşamba,09:30/12:29 13:00/14:59,3D20 2D17,58,72,-,DEN_LS,-,-,DEN
30398,DEN 325E,Adv. Manufacturing Process,Fiziksel (Yüz yüze),Mete Kayıhan,MEDC MEDC,Pazartesi Pazartesi,09:30/12:29 13:30/17:29,2D18 2D18,60,23,-,"DEN_LS, DENE_LS",Detay,-,DEN
30326,DEN 339,Deniz Kirliliği,Fiziksel (Yüz yüze),Oktay Eren Türeyen,MEDC MEDC,Salı Salı,09:30/12:29 13:30/15:29,2D14 2D14,30,7,-,"DEN_LS, OSN_YD",-,-,DEN
30402,DEN 340E,Hydrostatics of Marine Vehic.,Fiziksel (Yüz yüze),Ömer Kemal Kınacı,MEDC MEDC,Salı Salı,10:00/11:59 13:00/15:59,2D17 2D17,40,39,-,DEN_LS,-,-,DEN
30435,DFH 202E,Ship Emergency Response,Fiziksel (Yüz yüze),Orhan Gönel,DZB DZB,Salı Çarşamba,14:30/16:59 14:30/16:59,-- --,30,1,-,"DUI_LS, GMI_LS, MEN_LS, MTM_LS",-,Detay,DFH
30492,DFH 203E,Basic Swimming Skills,Fiziksel (Yüz yüze),Birgül Arslanoğlu,DZB,Çarşamba,08:30/13:29,--,30,11,-,"DUI_LS, MTM_LS",-,-,DFH
30436,DFH 232E,Business Logistics,Fiziksel (Yüz yüze),Sinan Çakır,DZB DZB,Pazartesi Pazartesi,08:30/12:29 13:30/14:29,-- --,45,23,-,"DUI_LS, MTM_LS",-,-,DFH
30375,DNK 201,Dinamik,Fiziksel (Yüz yüze),Erol Demirkan,INB INB INB,Pazartesi Pazartesi Çarşamba,10:30/12:29 13:30/16:29 10:30/12:29,B206 B206 B206,50,42,-,"DEN_LS, EHB_LS, ELK_LS, GEM_LS, IML_LS, INS_LS, KOM_LS, MAD_LS, MAK_LS, MET_LS, PET_LS, ROS_LS, UZB_LS",Detay,-,DNK
30281,DNK 201E,Dynamics,Fiziksel (Yüz yüze),Mehmet Selim Akay,MEDC MEDC,Çarşamba Çarşamba,09:30/12:29 13:30/17:29,ZA3 ZA3,50,16,-,"UCK_LS, UZB_LS, UZBE_LS",Detay,-,DNK
30373,DNK 201E,Dynamics,Fiziksel (Yüz yüze),Ünal Aldemir,INB INB INB,Salı Çarşamba Çarşamba,13:30/15:29 09:30/12:29 13:30/15:29,A202 A202 A202,25,14,-,"DEN_LS, DENE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, GEM_LS, GEME_LS, IML_LS, IMLE_LS, INS_LS, INSE_LS, KOM_LS, KOME_LS, MAD_LS, MADE_LS, MAK_LS, MAKE_LS, MET_LS, METE_LS, NAE_LS, PET_LS, PETE_LS, ROS_LS, ROSE_LS, UZB_LS, UZBE_LS",Detay,-,DNK
30437,DUI 103E,Seamanship,Fiziksel (Yüz yüze),Orhan Gönel,DZB DZB DZB DZB,Salı Salı Çarşamba Çarşamba,08:30/12:29 13:30/14:29 09:00/12:29 13:30/14:29,-- -- -- --,45,4,-,"DUI_LS, MTM_LS",-,-,DUI
30465,DUI 213E,Ship Constrct.and Stability,Fiziksel (Yüz yüze),Cenk Kaya,DZB DZB,Cuma Cuma,08:30/12:29 14:00/16:59,-- --,60,33,-,"DUI_LS, MTM_LS",-,-,DUI
30251,DUI 251,Meteoroloji,Fiziksel (Yüz yüze),Ayşe Nak,DZB DZB,Çarşamba Çarşamba,13:30/16:29 08:30/12:29,-- --,45,9,-,DUI_LS,-,-,DUI
30252,DUI 311E,Celestial Navigation,Fiziksel (Yüz yüze),Orhan Gönel,DZB DZB,Perşembe Perşembe,08:30/12:29 13:30/16:29,-- --,45,33,-,"DUI_LS, MTM_LS",-,-,DUI
30438,DUI 361E,Technical Ship Management,Fiziksel (Yüz yüze),Gizem Çevik,DZB DZB,Perşembe Perşembe,09:30/12:29 13:30/15:29,-- --,50,22,-,"DUI_LS, MTM_LS",-,-,DUI
30250,DUI 402,Deniz Hukuku II,Fiziksel (Yüz yüze),Nuri Koray Kurun,DZB DZB,Cuma Cuma,08:30/12:29 14:00/16:59,-- --,20,6,-,DUI_LS,Detay,-,DUI
30439,DUI 407E,Cargo Handl and Stowage,Fiziksel (Yüz yüze),Cenk Ay,DZB DZB,Pazartesi Pazartesi,08:30/12:29 13:30/16:29,-- --,45,32,-,"DUI_LS, MTM_LS",Detay,-,DUI
30440,DUI 472,Oşinografi,Fiziksel (Yüz yüze),Ayşe Nak,DZB DZB,Salı Salı,09:30/12:29 13:30/15:29,-- --,30,6,-,DUI_LS,-,-,DUI
30441,DUI 474E,Bridge Team and Resource Management,Fiziksel (Yüz yüze),Cemil Yurtören,DZB DZB,Salı Salı,08:30/12:29 13:30/16:29,-- --,30,2,-,"DUI_LS, MTM_LS",Detay,-,DUI
30462,EEF 110E,Intr. to Prog. Language (C),Sanal (Çevrimiçi/Online),"Bora Döken , Cenk Andiç",EEB EEB,Salı Perşembe,09:30/12:29 09:30/13:29,-- --,100,73,-,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-,EEF
30461,EEF 205E,Introduction to Logic Design,Fiziksel (Yüz yüze),"Osman Kaan Erol , Onur Akbatı , Yücel Aydın",EEB EEB,Salı Perşembe,09:30/13:29 09:30/12:29,6309 6309,80,29,EEE_LS/10/5 | Diğer/70/24,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-,EEF
30269,EEF 206E,Signal Processing&Linear Syst.,Fiziksel (Yüz yüze),Mehmet Can,EEB EEB EEB,Pazartesi Pazartesi Çarşamba,08:30/11:59 13:30/16:29 08:30/11:29,5202 5202 5202,110,92,EEE_LS/10/10 | Diğer/100/82,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-,EEF
